symbol,publishedDate,title,image,site,text,url
ULTA,2025-01-22 18:56:22,Ulta Beauty (ULTA) Stock Slides as Market Rises: Facts to Know Before You Trade,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-slides-as-market-rises-facts-20250122.jpg,zacks.com,"In the latest trading session, Ulta Beauty (ULTA) closed at $418.44, marking a -0.88% move from the previous day.",https://www.zacks.com/stock/news/2401673/ulta-beauty-ulta-stock-slides-as-market-rises-facts-to-know-before-you-trade?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2401673
ULTA,2025-01-22 09:00:01,"Retail crime 'queenpin' to pay millions in restitution to Ulta, other retailers for theft ring",https://images.financialmodelingprep.com/news/retail-crime-queenpin-to-pay-millions-in-restitution-to-20250122.jpg,cnbc.com,"Michelle Mack, the California ""queenpin"" accused of running a retail crime ring that targeted Ulta Beauty stores, will have to pay the company and other retailers millions of dollars in restitution. Mack struck a plea deal with prosecutors last year and agreed to spend five years and four months in state prison.",https://www.cnbc.com/2025/01/22/retail-crime-queenpin-michelle-mack-to-pay-restitution-to-ulta.html
ULTA,2025-01-20 18:17:00,Prediction: Ulta Beauty Stock Will Beat the Market. Here's Why.,https://images.financialmodelingprep.com/news/prediction-ulta-beauty-stock-will-beat-the-market-heres-20250120.jpg,fool.com,"For investors looking to beat the market, there's no need to become an expert in complex subjects such as artificial intelligence, quantum computing, or biotechnology. Simple ideas can produce market-beating stocks too, including cosmetics retailer Ulta Beauty (ULTA -2.01%).",https://www.fool.com/investing/2025/01/20/prediction-ulta-beauty-stock-will-beat-the-market/
ULTA,2025-01-18 04:32:00,Does This Massive News Signal Trouble Ahead for Ulta Beauty Stock in 2025?,https://images.financialmodelingprep.com/news/does-this-massive-news-signal-trouble-ahead-for-ulta-20250118.jpg,fool.com,2024 wasn't a great year for Ulta Beauty (ULTA -2.01%). It ended the year with Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) selling a large chunk of his recently initiated position in the stock and a continuation of the pressure it's been experiencing the whole year.,https://www.fool.com/investing/2025/01/18/does-this-massive-news-signal-trouble-ahead-for-ul/
ULTA,2025-01-16 09:50:34,"Ulta Beauty (ULTA): Strong Industry, Solid Earnings Estimate Revisions",https://images.financialmodelingprep.com/news/ulta-beauty-ulta-strong-industry-solid-earnings-estimate-revisions-20250116.jpg,zacks.com,"Ulta Beauty (ULTA) has seen solid earnings estimate revision activity over the past month, and belongs to a strong industry as well.",https://www.zacks.com/stock/news/2398049/ulta-beauty-ulta-strong-industry-solid-earnings-estimate-revisions?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|industry_rank_and_rising_estimates-2398049
ULTA,2025-01-12 10:00:00,"If You'd Invested $5,000 in Ulta Beauty Stock 5 Years Ago, Here's How Much You'd Have Today",https://images.financialmodelingprep.com/news/if-youd-invested-5000-in-ulta-beauty-stock-5-20250112.jpg,fool.com,"Future returns remain investors' primary concern. However, looking at past stock returns can also impart wisdom.",https://www.fool.com/investing/2025/01/12/if-youd-invested-5000-in-ulta-beauty-stock-5-years/
ULTA,2025-01-11 08:00:00,3 Top Warren Buffett Stocks to Buy in 2025,https://images.financialmodelingprep.com/news/3-top-warren-buffett-stocks-to-buy-in-2025-20250111.jpg,fool.com,"Warren Buffett has built incredible wealth for himself and shareholders of Berkshire Hathaway. He has the ability to spot value that others miss, but most importantly, he has the temperament and patience to go against the crowd.",https://www.fool.com/investing/2025/01/11/3-top-warren-buffett-stocks-to-buy-in-2025/
ULTA,2025-01-11 04:32:00,Have $500? 2 Absurdly Cheap Stocks Long-Term Investors Should Buy Right Now,https://images.financialmodelingprep.com/news/have-500-2-absurdly-cheap-stocks-longterm-investors-should-20250111.jpg,fool.com,"The S&P 500 gained 24.2% and 23.3% in 2023 and 2024, respectively. Naturally, this has made many stock investors happy and wealthier.",https://www.fool.com/investing/2025/01/11/have-500-2-absurdly-cheap-stocks-long-term-investo/
ULTA,2025-01-10 10:15:04,Ulta Beauty: Market Overreaction Creates A Buy Opportunity,https://images.financialmodelingprep.com/news/ulta-beauty-market-overreaction-creates-a-buy-opportunity-20250110.jpg,seekingalpha.com,"Ulta Beauty is down over 15% YTD, driven by concerns over increased competition and weaker economic activity, which could impact its revenue and earnings. Despite a slight YoY revenue increase last quarter, the overall trend is slowing down compared to previous years. Ulta faces competition from Sephora, Amazon, Walmart, and Sally Beauty but benefits from a unique loyalty program and a unique business model, which has demonstrated strong competitiveness.",https://seekingalpha.com/article/4748725-ulta-beauty-market-overreaction-creates-a-buy-opportunity
ULTA,2025-01-09 10:39:12,Ulta Beauty price target raised to $445 from $410 at Barclays,https://images.financialmodelingprep.com/news/ulta-beauty-price-target-raised-to-445-from-410-20250109.jpg,https://thefly.com,"Barclays raised the firm's price target on Ulta Beauty to $445 from $410 and keeps an Equal Weight rating on the shares. The company's preliminary Q3 results were ahead of expectations, the analyst tells investors in a research note. The firm also views the new CEO announcement favorably, saying Kecia Steelman has more than 10 years of experience at Ulta in all aspects of operations, real estate, growth, and strategy. However, it remains on the sidelines, noting the beauty backdrop remains ""competitively challenging in the near-term.""",https://thefly.com/permalinks/entry.php/id4048824/ULTA-Ulta-Beauty-price-target-raised-by--at-Barclays-heres-why
ULTA,2025-01-08 18:27:09,Why Ulta Beauty Stock Gained 13% in December,https://images.financialmodelingprep.com/news/why-ulta-beauty-stock-gained-13-in-december-20250108.jpg,fool.com,"Shares of Ulta Beauty (ULTA -3.07%) were climbing higher last month after the beauty superstore chain posted better-than-expected results in its third-quarter earnings report, showing improvement on the bottom line, and that the worst of its market-share losses seemed to be behind it.",https://www.fool.com/investing/2025/01/08/why-ulta-beauty-stock-gained-13-in-december/
ULTA,2025-01-07 15:20:47,Why Ulta Beauty Is a Still a 'Top Pick' Despite CEO Transition,https://images.financialmodelingprep.com/news/why-ulta-beauty-is-a-still-a-top-pick-20250107.jpg,investopedia.com,"Ulta Beauty (ULTA) announced Chief Executive Officer (CEO) Dave Kimbell's retirement after the bell Monday, but JPMorgan analysts don't see the transition as a negative for the company.",https://www.investopedia.com/why-ulta-beauty-is-a-still-a-top-pick-despite-ceo-transition-8770573
ULTA,2025-01-07 11:46:29,"ULTA Raises Q4 View on Solid Holiday Performance, Announces CEO Change",https://images.financialmodelingprep.com/news/ulta-raises-q4-view-on-solid-holiday-performance-announces-20250107.jpg,zacks.com,"Ulta Beauty raises Q4 guidance, citing strong holiday performance, and announces a leadership change.",https://www.zacks.com/stock/news/2393053/ulta-raises-q4-view-on-solid-holiday-performance-announces-ceo-change?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_corporate_actions-2393053
ULTA,2025-01-07 10:38:21,"Ulta Beauty Stock Rallies on C-Suite Shakeup, Upbeat Outlook",https://images.financialmodelingprep.com/news/ulta-beauty-stock-rallies-on-csuite-shakeup-upbeat-outlook-20250107.jpg,schaeffersresearch.com,"Ulta Beauty Inc  (NASDAQ:ULTA) stock was last seen up 4.5% to trade at $450.70, after the cosmetics retailer revealed COO Kecia Steelman will succeed CEO Dave Kimbell, who retired on Monday after 11 years with the company.",https://www.schaeffersresearch.com/content/news/2025/01/07/ulta-beauty-stock-rallies-on-c-suite-shakeup-upbeat-outlook
ULTA,2025-01-07 10:28:08,McGhee: Ulta and Sephora are positioned to maintain and grow their market share.,https://images.financialmodelingprep.com/news/mcghee-ulta-and-sephora-are-positioned-to-maintain-and-20250107.jpg,youtube.com,"Tiffany McGhee, CEO and CIO at Pivotal Advisors, discusses her outlook for 2024, emphasizing uncertainty due to factors like tariffs, taxes, and interest rates. She believes recent market dips are viable and sees continued economic growth, strong consumer support, and rising wages as fundamental drivers for stocks.",https://www.youtube.com/watch?v=p3rpoRchy7w
ULTA,2025-01-06 18:01:02,Ulta Beauty Announces New CEO and Boosts Its Outlook,https://images.financialmodelingprep.com/news/ulta-beauty-announces-new-ceo-and-boosts-its-outlook-20250106.jpg,investopedia.com,"Ulta Beauty (ULTA) CEO Dave Kimbell is retiring after 11 years at the company, effective Monday, the cosmetics retailer said after the closing bell.",https://www.investopedia.com/ulta-beauty-announces-new-ceo-and-boosts-its-outlook-8770132
ULTA,2025-01-06 16:59:00,Ulta Beauty taps ‘instrumental' player in its comeback plans as its new CEO,https://images.financialmodelingprep.com/news/ulta-beauty-taps-instrumental-player-in-its-comeback-plans-20250106.jpg,marketwatch.com,"Ulta said Kecia Steelman, who became its chief operating officer in 2023, would be its new chief executive.",https://www.marketwatch.com/story/ulta-beauty-taps-instrumental-player-in-its-comeback-plans-as-its-new-ceo-4e88bedf
ULTA,2025-01-06 16:58:42,"Ulta Beauty CEO Dave Kimbell to retire, Kecia Steelman appointed president and CEO",https://images.financialmodelingprep.com/news/ulta-beauty-ceo-dave-kimbell-to-retire-kecia-steelman-20250106.jpg,youtube.com,CNBC's Courtney Reagan with breaking news on an change in Ulta Beauty's leadership.,https://www.youtube.com/watch?v=xe2Z-UDSRxI
ULTA,2025-01-06 16:28:24,"Ulta Beauty names new CEO, hikes outlook for holiday quarter",https://images.financialmodelingprep.com/news/ulta-beauty-names-new-ceo-hikes-outlook-for-holiday-20250106.jpg,cnbc.com,"Ulta Beauty CEO Dave Kimbell is retiring and will be replaced by Kecia Steelman, the company's chief operating officer. Ulta also hiked its fourth-quarter guidance.",https://www.cnbc.com/2025/01/06/ulta-beauty-names-new-ceo-kecia-steelman-to-replace-dave-kimbell.html
ULTA,2025-01-06 16:05:00,Ulta Beauty Announces CEO Transition,https://images.financialmodelingprep.com/news/ulta-beauty-announces-ceo-transition-20250106.jpg,businesswire.com,"BOLINGBROOK, Ill.--(BUSINESS WIRE)--Ulta Beauty Announces CEO Transition.",https://www.businesswire.com/news/home/20250106942640/en/Ulta-Beauty-Announces-CEO-Transition/
ULTA,2025-01-02 08:24:30,Telsey: Lululemon and Ulta are winning.,https://images.financialmodelingprep.com/news/telsey-lululemon-and-ulta-are-winning-20250102.jpg,youtube.com,"Dana Telsey, Chief Research Officer and CEO at Telsey Advisory Group, discusses the stronger-than-expected holiday season, with Visa and Mastercard reporting year-over-year increases. Despite this, retail stocks like XRT are down.",https://www.youtube.com/watch?v=GRYprxZcKQM
ULTA,2024-12-29 05:05:00,Where Will Ulta Beauty Stock Be in 1 Year?,https://images.financialmodelingprep.com/news/where-will-ulta-beauty-stock-be-in-1-year-20241229.jpg,fool.com,"Ulta Beauty (ULTA -0.91%) investors have some good reasons to feel disappointed right now. Their stock was left out of the 2024 rally, declining 13% through mid-December while the broader S&P 500 jumped 24%.",https://www.fool.com/investing/2024/12/29/where-will-ulta-beauty-stock-be-in-1-year/
ULTA,2024-12-28 03:14:18,Ulta Beauty: Shoring Up Its Fundamentals,https://images.financialmodelingprep.com/news/ulta-beauty-shoring-up-its-fundamentals-20241228.jpg,seekingalpha.com,"I'm reiterating my buy rating on Ulta and boosting my price target to $490, based on 21x FY26 P/E. The company recently posted stronger-than-expected Q3 results, which featured comparable sales trends returning to positive growth. Ulta has found success in moving upmarket to ""prestige brands,"" helping to offset macro-driven weakness in the mass beauty segment.",https://seekingalpha.com/article/4746759-ulta-beauty-stock-shoring-up-its-fundamentals
ULTA,2024-12-27 11:00:20,"2024 Big 3 in Review: AMD, BA, ULTA",https://images.financialmodelingprep.com/news/2024-big-3-in-review-amd-ba-ulta-20241227.jpg,youtube.com,"Hundreds of tradable names were featured on Big 3 throughout the year, three of the most notable being AMD Inc. (AMD), Boeing (BA) and Ulta Beauty (ULTA). Scott Bauer says a big reason behind that is each company's battle to breakout.",https://www.youtube.com/watch?v=Dtetd_eoKAQ
ULTA,2024-12-24 09:00:13,What's in an Ulta Mini Brands Ball?,https://images.financialmodelingprep.com/news/whats-in-an-ulta-mini-brands-ball-20241224.jpg,youtube.com,Ulta has released Barbie-sized product replicas that are designed to entice the next generation of beauty-obsessed shoppers. Julia Fanzeres explains.,https://www.youtube.com/watch?v=E3YzAD5otj4
ULTA,2024-12-23 12:58:00,Ulta Beauty Looks Ready To Shine (Technical Analysis),https://images.financialmodelingprep.com/news/ulta-beauty-looks-ready-to-shine-technical-analysis-20241223.jpg,seekingalpha.com,"Ulta Beauty is a buy due to bullish price action, including higher highs and lows, and trading above its 30-week EMA for three weeks. Momentum is positive, with the Percentage Price Oscillator (PPO) indicating both short-term and long-term bullish trends. Volume analysis suggests institutional investors are accumulating ULTA, and relative strength shows recent outperformance against the S&P 500.",https://seekingalpha.com/article/4746053-ulta-beauty-looks-ready-to-shine-technical-analysis
ULTA,2024-12-19 08:01:58,Top 3 High-ROIC Stocks to Supercharge Your Wealth Compounding,https://images.financialmodelingprep.com/news/top-3-highroic-stocks-to-supercharge-your-wealth-compounding-20241219.jpg,marketbeat.com,"When investors look to find the next big opportunity to invest their capital, they often focus on what's popular at the time or having the best price action in the so-called “popularity contest” that both Warren Buffett and Keynes referred to in their work. They also mentioned that the market eventually becomes a weighing machine, turning into facts and away from these popularity measures.",https://www.marketbeat.com/stock-ideas/top-3-high-roic-stocks-to-supercharge-your-wealth-compounding/
ULTA,2024-12-11 16:00:56,"Ulta Beauty, Inc. (ULTA) CEO Dave Kimbell presents at Raymond James 2024 TMT & Consumer Conference (Transcript)",https://images.financialmodelingprep.com/news/ulta-beauty-inc-ulta-ceo-dave-kimbell-presents-at-20241211.jpg,seekingalpha.com,"Ulta Beauty, Inc. (NASDAQ:ULTA ) Raymond James 2024 TMT & Consumer Conference December 11, 2024 10:40 AM ET Company Participants Dave Kimbell - CEO Paula Oyibo - CFO Conference Call Participants Olivia Tong - Raymond James Olivia Tong Okay. Well, thank you, everybody, for joining us at Raymond James' Consumer & TMT Conference.",https://seekingalpha.com/article/4743698-ulta-beauty-inc-ulta-ceo-dave-kimbell-presents-raymond-james-2024-tmt-and-consumer-conference
ULTA,2024-12-09 20:09:00,3 Top Stocks to Buy This Holiday Season,https://images.financialmodelingprep.com/news/3-top-stocks-to-buy-this-holiday-season-20241209.jpg,fool.com,"Another year is already drawing to a close. The major market indexes hit new all-time highs in 2024, and some market followers may be struggling to find investment ideas in this sea of premium valuations.",https://www.fool.com/investing/2024/12/09/3-top-stocks-to-buy-this-holiday-season/
ULTA,2024-12-06 18:59:12,"Final Trade: GRAB, ULTA, CVX, FXI",https://images.financialmodelingprep.com/news/final-trade-grab-ulta-cvx-fxi-20241206.jpg,youtube.com,The final trades of the day with CNBC's Melissa Lee and the Fast Money traders.,https://www.youtube.com/watch?v=2Aq6IV1f3eA
ULTA,2024-12-06 16:05:00,Ulta Beauty to Participate in Upcoming Investor Conference,https://images.financialmodelingprep.com/news/ulta-beauty-to-participate-in-upcoming-investor-conference-20241206.jpg,businesswire.com,"BOLINGBROOK, Ill.--(BUSINESS WIRE)--Ulta Beauty to Participate in Upcoming Investor Conference.",https://www.businesswire.com/news/home/20241206205063/en/Ulta-Beauty-to-Participate-in-Upcoming-Investor-Conference/
ULTA,2024-12-06 12:20:00,Here's Why Ulta Beauty Stock Popped Today,https://images.financialmodelingprep.com/news/heres-why-ulta-beauty-stock-popped-today-20241206.jpg,fool.com,Shares of cosmetics retailer Ulta Beauty (ULTA 10.62%) popped on Friday after its financial results for the third quarter of 2024 came in above investors' expectations. Expectations were quite low and so now investors are rethinking things.,https://www.fool.com/investing/2024/12/06/heres-why-ulta-beauty-stock-popped-today/
ULTA,2024-12-06 11:20:51,Ulta Beauty Stock Gets a Much-Needed Boost After Earnings,https://images.financialmodelingprep.com/news/ulta-beauty-stock-gets-a-muchneeded-boost-after-earnings-20241206.jpg,kiplinger.com,Beaten-down Ulta Beauty stock is notably higher Friday after the cosmetics retailer's strong earnings report and encouraging outlook.,https://www.kiplinger.com/investing/stocks/ulta-beauty-stock-gets-a-much-needed-boost-after-earnings
ULTA,2024-12-06 10:45:04,"Ulta Beauty outperforms expectations in Q3, analysts raise price target",https://images.financialmodelingprep.com/news/ulta-beauty-outperforms-expectations-in-q3-analysts-raise-price-20241206.jpg,proactiveinvestors.com,"Ulta Beauty Inc (NASDAQ:ULTA) delivered profits for the third quarter that far exceeded market expectations, sending shares of the beauty retailer more than 10% higher in early trade. Earnings per share of $5.14 topped estimates of $4.55 and were up from $5.07 in the year-ago quarter.",https://www.proactiveinvestors.com/companies/news/1062321
ULTA,2024-12-06 10:40:00,Ulta Beauty's stock on track for biggest gain in 2 years. One analyst says it's still undervalued.,https://images.financialmodelingprep.com/news/ulta-beautys-stock-on-track-for-biggest-gain-in-20241206.jpg,marketwatch.com,Beauty and cosmetics company's latest earnings cheered investors and at least 17 analysts hiked stock price targets.,https://www.marketwatch.com/story/ulta-beautys-stock-on-track-for-biggest-gain-in-2-years-one-analyst-says-its-still-undervalued-79e24823
ULTA,2024-12-06 10:32:43,Ulta Beauty Stock Eyes Best Day in 2 Years,https://images.financialmodelingprep.com/news/ulta-beauty-stock-eyes-best-day-in-2-years-20241206.jpg,schaeffersresearch.com,"Makeup retailer Ulta Beauty Inc (NASDAQ:ULTA) is soaring 12.1% at $441.38 at last glance, enjoying the fruits of its third-quarter earnings and revenue beat.",https://www.schaeffersresearch.com/content/news/2024/12/06/ulta-beauty-stock-eyes-best-day-in-2-years
ULTA,2024-12-06 09:27:51,Strong Jobs Report Follows Solid Earnings Reports,https://images.financialmodelingprep.com/news/strong-jobs-report-follows-solid-earnings-reports-20241206.jpg,forbes.com,Key Takeaways,https://www.forbes.com/sites/jjkinahan/2024/12/06/strong-jobs-report-follows-solid-earnings-reports/
ULTA,2024-12-06 09:21:06,"Ulta Beauty Q3 Earnings & Sales Top Estimates, Stock Soars 12%",https://images.financialmodelingprep.com/news/ulta-beauty-q3-earnings-sales-top-estimates-stock-soars-20241206.jpg,zacks.com,"ULTA's Q3 results reflect higher sales and earnings amid disciplined financial management, effective expense control and favorable shrink.",https://www.zacks.com/stock/news/2380038/ulta-beauty-q3-earnings-sales-top-estimates-stock-soars-12?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2380038
ULTA,2024-12-06 08:45:20,Is the Options Market Predicting a Spike in Ulta Beauty (ULTA) Stock?,https://images.financialmodelingprep.com/news/is-the-options-market-predicting-a-spike-in-ulta-20241206.jpg,zacks.com,Investors need to pay close attention to Ulta Beauty (ULTA) stock based on the movements in the options market lately.,https://www.zacks.com/stock/news/2380015/is-the-options-market-predicting-a-spike-in-ulta-beauty-ulta-stock?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|options-2380015
ULTA,2024-12-06 08:23:05,Ulta Stock Rally: Is There Still Room for More Upside?,https://images.financialmodelingprep.com/news/ulta-stock-rally-is-there-still-room-for-more-20241206.jpg,marketbeat.com,"Most investors aren't willing to consider a stock as a potential buy after a recent rally, failing to realize that most of Wall Street's activity today is driven by algorithms that look for just this sort of price action. The so-called momentum in a breakout stock can trigger further buys down the line, leaving behind all of those who weren't willing to get in during the early days of what could become a double-digit rally.",https://www.marketbeat.com/originals/ulta-stock-rally-is-there-still-room-for-more-upside/
ULTA,2024-12-05 22:50:15,"Watch These Ulta Beauty Price Levels as Stock Jumps on Earnings, Outlook",https://images.financialmodelingprep.com/news/watch-these-ulta-beauty-price-levels-as-stock-jumps-20241205.jpg,investopedia.com,Ulta Beauty (ULTA) shares traded sharply higher in extended trading on Thursday after the cosmetics retailer surpassed Wall Street's earnings expectations and raised its outlook.,https://www.investopedia.com/watch-these-ulta-beauty-price-levels-as-stock-jumps-on-earnings-outlook-8757202
ULTA,2024-12-05 20:27:17,"Ulta Beauty, Inc. (ULTA) Q3 2024 Earnings Call Transcript",https://images.financialmodelingprep.com/news/ulta-beauty-inc-ulta-q3-2024-earnings-call-transcript-20241205.jpg,seekingalpha.com,"Ulta Beauty, Inc. (NASDAQ:ULTA ) Q3 2024 Earnings Call Transcript December 5, 2024 4:30 PM ET Company Participants Kiley Rawlins - VP of IR Dave Kimbell - CEO Paula Oyibo - CFO Conference Call Participants Simeon Siegel - BMO Capital Markets Kelly Crago - Citi Korinne Wolfmeyer - Piper Sandler Anthony Chukumba - Loop Capital Markets Christopher Horvers - JPMorgan Chase & Company Emily Ghosh - Goldman Sachs Oliver Chen - TD Cowen Krisztina Katai - Deutsche Bank Operator Good afternoon, and welcome to Ulta Beauty's conference call to discuss results for the Ulta Beauty Third Quarter 2024 Earnings Results. At this time, all participants are in a listen-only mode.",https://seekingalpha.com/article/4742503-ulta-beauty-inc-ulta-q3-2024-earnings-call-transcript
ULTA,2024-12-05 19:31:09,Ulta (ULTA) Reports Q3 Earnings: What Key Metrics Have to Say,https://images.financialmodelingprep.com/news/ulta-ulta-reports-q3-earnings-what-key-metrics-have-20241205.jpg,zacks.com,"The headline numbers for Ulta (ULTA) give insight into how the company performed in the quarter ended October 2024, but it may be worthwhile to compare some of its key metrics to Wall Street estimates and the year-ago actuals.",https://www.zacks.com/stock/news/2379893/ulta-ulta-reports-q3-earnings-what-key-metrics-have-to-say?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2379893
ULTA,2024-12-05 19:21:15,Stock Markets' Winning Streaks End Ahead of Friday Jobs Report,https://images.financialmodelingprep.com/news/stock-markets-winning-streaks-end-ahead-of-friday-jobs-20241205.jpg,zacks.com,It looks to be a bit of a wait-and-see thing with tomorrow's all-important jobs numbers from the U.S. government.,https://www.zacks.com/stock/news/2379882/stock-markets-winning-streaks-end-ahead-of-friday-jobs-report?cid=CS-STOCKNEWSAPI-FT-ahead_of_wall_street-2379882
ULTA,2024-12-05 18:16:38,Ulta Beauty (ULTA) Tops Q3 Earnings and Revenue Estimates,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-tops-q3-earnings-and-revenue-estimates-20241205.jpg,zacks.com,"Ulta Beauty (ULTA) came out with quarterly earnings of $5.14 per share, beating the Zacks Consensus Estimate of $4.47 per share. This compares to earnings of $5.07 per share a year ago.",https://www.zacks.com/stock/news/2379837/ulta-beauty-ulta-tops-q3-earnings-and-revenue-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2379837
ULTA,2024-12-05 17:04:18,"Ulta Beauty raises annual profit forecast, shares rise",https://images.financialmodelingprep.com/news/ulta-beauty-raises-annual-profit-forecast-shares-rise-20241205.jpg,reuters.com,"Cosmetics retailer Ulta Beauty raised its annual profit forecast on Thursday, signaling a bounce back in demand for perfumes and makeup during the holiday shopping season and sending its shares up more than 11.5% in aftermarket trading.",https://www.reuters.com/business/retail-consumer/ulta-beauty-raises-annual-profit-forecast-shares-rise-2024-12-05/
ULTA,2024-12-05 16:28:00,"Ulta Beauty's full-year sales forecast is slightly better, and the company says it's ‘gaining traction' in competitive backdrop",https://images.financialmodelingprep.com/news/ulta-beautys-fullyear-sales-forecast-is-slightly-better-and-20241205.jpg,marketwatch.com,"Shares of Ulta Beauty Inc. rallied after hours on Thursday after the cosmetics chain offered up a slightly more upbeat full-year sales forecast, saying efforts to counterbalance a slowdown in demand and steeper competition were showing signs of “gaining traction.”",https://www.marketwatch.com/story/ulta-beautys-full-year-sales-forecast-is-slightly-better-and-the-company-says-its-gaining-traction-in-competitive-backdrop-881074db
ULTA,2024-12-05 16:19:36,"Ulta Beauty beats Wall Street's earnings expectations, despite fears of slowing demand",https://images.financialmodelingprep.com/news/ulta-beauty-beats-wall-streets-earnings-expectations-despite-fears-20241205.jpg,cnbc.com,The retailer hiked its full-year outlook slightly to reflect the better-than-expected results.,https://www.cnbc.com/2024/12/05/ulta-beauty-ulta-earnings-q3-2024.html
ULTA,2024-12-05 16:05:00,Ulta Beauty Announces Third Quarter Fiscal 2024 Results,https://images.financialmodelingprep.com/news/ulta-beauty-announces-third-quarter-fiscal-2024-results-20241205.jpg,businesswire.com,"BOLINGBROOK, Ill.--(BUSINESS WIRE)--Ulta Beauty Announces Third Quarter Fiscal 2024 Results.",https://www.businesswire.com/news/home/20241205470535/en/Ulta-Beauty-Announces-Third-Quarter-Fiscal-2024-Results/
ULTA,2024-12-03 09:40:38,Ulta Beauty to Come Up With Q3 Earnings: Is a Beat Likely for ULTA?,https://images.financialmodelingprep.com/news/ulta-beauty-to-come-up-with-q3-earnings-is-20241203.jpg,zacks.com,"ULTA's Q3 results are likely to reflect challenges from volatile consumer behavior, rising competition and elevated SG&A expenses.",https://www.zacks.com/stock/news/2378094/ulta-beauty-to-come-up-with-q3-earnings-is-a-beat-likely-for-ulta?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_preview-2378094
ULTA,2024-12-02 14:30:28,Gear Up for Ulta (ULTA) Q3 Earnings: Wall Street Estimates for Key Metrics,https://images.financialmodelingprep.com/news/gear-up-for-ulta-ulta-q3-earnings-wall-street-20241202.jpg,zacks.com,Get a deeper insight into the potential performance of Ulta (ULTA) for the quarter ended October 2024 by going beyond Wall Street's top -and-bottom-line estimates and examining the estimates for some of its key metrics.,https://www.zacks.com/stock/news/2377761/gear-up-for-ulta-ulta-q3-earnings-wall-street-estimates-for-key-metrics?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm_preview-2377761
ULTA,2024-12-02 12:41:06,Ulta Stock Rises as Beauty Shares Mixed to Start Holiday Season,https://images.financialmodelingprep.com/news/ulta-stock-rises-as-beauty-shares-mixed-to-start-20241202.jpg,investopedia.com,"Cosmetic companies' stocks had a colorful morning Monday, with their shares moving in various directions as investors digested preliminary Black Friday data.",https://www.investopedia.com/early-holiday-sales-aren-t-looking-pretty-for-beauty-brands-8753742
ULTA,2024-12-01 13:00:00,"Salesforce, Kroger, Lululemon, Ulta Beauty, and More Stocks to Watch This Week",https://images.financialmodelingprep.com/news/salesforce-kroger-lululemon-ulta-beauty-and-more-stocks-to-20241201.jpg,barrons.com,"November jobs data plus earnings reports from Salesforce, Campbell's, Dollar Tree, Dollar General, Kroger, lululemon athletica, and Ulta Beauty.",https://www.barrons.com/articles/salesforce-kroger-lululemon-ulta-beauty-and-more-stocks-to-watch-this-week-1278caef
ULTA,2024-11-29 10:35:31,"Ulta Beauty stands to reaccelerate in 2025, says UBS' Michael Lasser",https://images.financialmodelingprep.com/news/ulta-beauty-stands-to-reaccelerate-in-2025-says-ubs-20241129.jpg,youtube.com,"Michael Lasser, UBS retail analyst, joins 'Squawk on the Street' to discuss the retail space and the winners and losers in the sector.",https://www.youtube.com/watch?v=vZDNw-yFY_M
ULTA,2024-11-28 11:23:31,Warren Buffett dumped this stock — now it is surging,https://images.financialmodelingprep.com/news/warren-buffett-dumped-this-stock-now-it-is-surging-20241128.jpg,finbold.com,"As one of the most famous investors of all time, Warren Buffett's stock market maneuvers are closely tracked by investors hoping to emulate his successes.",https://finbold.com/warren-buffett-dumped-this-stock-now-it-is-surging/
ULTA,2024-11-28 07:51:00,3 No-Brainer Warren Buffett Stocks to Buy Right Now,https://images.financialmodelingprep.com/news/3-nobrainer-warren-buffett-stocks-to-buy-right-now-20241128.jpg,fool.com,"Warren Buffett is a famous billionaire investor, and his trillion-dollar conglomerate, Berkshire Hathaway (BRK.A 0.70%) (BRK.B 0.95%), owns nearly 50 stocks in its portfolio. Several of these stocks are in the financial and energy sectors.",https://www.fool.com/investing/2024/11/28/3-no-brainer-warren-buffett-stocks-to-buy-right-no/
ULTA,2024-11-27 13:53:58,3 Beauty Stocks to Watch Ahead of Sector Earnings,https://images.financialmodelingprep.com/news/3-beauty-stocks-to-watch-ahead-of-sector-earnings-20241127.jpg,schaeffersresearch.com,"Ulta Beauty Inc (NASDAQ:ULTA) stock is leading the S&P 500 Index (SPX) today ahead of the  cosmetics retailer's  third-quarter results, which are due out after the market closes on Thursday, Dec. 5.",https://www.schaeffersresearch.com/content/news/2024/11/27/3-beauty-stocks-to-watch-ahead-of-sector-earnings
